ID,Yield
ID_PBBKRFRQIL4M,296.471018417301
ID_XUQ4DJPJN922,436.73621780759856
ID_XN9SQO2E71Y5,333.1267220788767
ID_16EL4RBE07V4,485.2915495387234
ID_J9A3XKAY092U,406.5855919199431
ID_SI3U6TVMFSLR,1544.084838148364
ID_MZPNEAO40UOF,660.2405851719719
ID_JMOP4XUA0I7Z,396.5259943895916
ID_3K7O1OS7SC87,868.6812970157064
ID_1FKKC1Y469H8,500.8915305336758
ID_KLWMKKI8XBMZ,394.2013251781416
ID_INV1UN5XSNO4,379.2391550136882
ID_FCP0ZRWKWL2B,752.2081512889116
ID_L7DSNSBA5RQQ,244.55439920089833
ID_SECEK6SG1NI8,2451.570766942938
ID_ZZH6SDGIBPVQ,716.4359438345385
ID_NKCBC5AYF2O5,933.257000799086
ID_HCUH5OSOLYNC,443.3588063972783
ID_P2YVKXAWU6J2,900.728585404343
ID_H5DAKY1IT85H,1396.021355369328
ID_FN2NLEWDMB6D,322.19011634221636
ID_FQRTZI314E4V,2088.438172163322
ID_605VN4QHNIDI,400.41230091903367
ID_J9MMOAJFJ2J9,380.7046682509729
ID_2N51RJM7IWTE,455.78105303353885
ID_G7LKS3J2NRV9,586.4695805570847
ID_B75HPYZV9PLR,773.748697422761
ID_IJFSC215A8T5,252.97640628090738
ID_XUJ8JAS1QTG5,177.12650028201074
ID_OC29SB0GECK9,278.90239172805025
ID_0ZW1XY8NZ5AA,137.76576059673567
ID_XUYVTZH1U6V5,532.1364561696007
ID_TUQ7O8VZEO8Q,1070.6126268038367
ID_XL5X7DAJMM1B,378.33632686988796
ID_6GOHOWR9UQEB,557.1291386488675
ID_OSG7JPS4CTQ6,613.7758027435177
ID_TYWY3ZJA2J5I,1805.5317746044136
ID_E8R8OU0PL6KU,930.4479407305071
ID_NVSZ1QLGBUT6,343.8935601050205
ID_B6DWB2FSMPKC,362.17830022303167
ID_P0UJZBSPVHUE,1281.663416569895
ID_O9LKW41W3CE6,301.9623312304619
ID_APVY0ZAA2T96,310.4586879644578
ID_DXH0G1YZBCCY,673.9388344060413
ID_50FMQ8VLWTYD,1091.9589031987766
ID_MPXG6OFK28RA,1137.8041657359165
ID_KO5Q9YHKSLDL,760.8873940447851
ID_5RN40WEWP1EL,610.4873030163944
ID_C22JIXZIZSL4,302.46819198326926
ID_9DQB1KQZBTV8,300.0916413189389
ID_CQHWUNCL5PCX,452.2869706342789
ID_J5OEXVDCNB0P,742.5675698903744
ID_RDH6HLOB2U92,306.3154879144535
ID_8TPHQ60JF6EX,405.0850368566001
ID_1PB93FWUQFQB,330.79810966216326
ID_3N976J1OGQLO,641.6675208017618
ID_7KUFT15M92QJ,474.9509140132203
ID_PCCPOOUSGB06,180.20768821019982
ID_3FRDNPVY5FNP,1447.8797282121545
ID_BK9ZR4TDE7NZ,581.4643959221378
ID_OUWYLUIH2R51,483.82712527740443
ID_L5ZLQMRH6KKF,621.098733551609
ID_Q4UW4DG55OJW,595.8601776696293
ID_OYF1ASPZJQNP,482.8141812538103
ID_GZUUS62OBWF1,1235.9645226568557
ID_KKZDBKDWVPID,314.7987078778139
ID_YCYMKBL2CA1K,370.25396987667534
ID_KHTP23X20T5I,441.77930504436216
ID_PVCGOZWIYCRW,2170.831705196423
ID_32NAED58MFBN,825.0130508084776
ID_N20MRZDYH6K2,812.796801858032
ID_DBTQY3BIX7K1,337.779203354698
ID_VXHEQJCSAEGO,372.21842318284354
ID_1UBFDMDD35E0,403.03665899422083
ID_UTQLHUO15C6P,1335.8473375857748
ID_KUQSQP4UEPNX,2700.193094285667
ID_NG1BV8SLDLT6,256.30291490988805
ID_3WE5BFF4QQ07,392.631335590945
ID_OJCKZSAW11FT,889.2717881330761
ID_01FMRJ8CZ1B9,354.8451697236619
ID_UFCY75JEV9LT,398.48838473724624
ID_2EZWQR6H2KMD,784.7216460556311
ID_VDBLFDMIL8NG,876.9111372405423
ID_AT56XBOIGQNE,1160.1156344527785
ID_AXZDBVR3IUR6,312.40200081631593
ID_2TXCT78Y3PKC,313.6207035350518
ID_VR4Q2KY91Y7I,856.8291408447598
ID_EQO0B00UOJ18,491.7788536728822
ID_80IN0NOG3IGG,356.51744759224607
ID_52G244TD18XX,531.7286715451612
ID_VU2RGX6FV7SG,563.6111861091338
ID_L5TFK1K76NVV,384.14824578095266
ID_9CP641SBWCAY,138.92824817167372
ID_GCL2HBCVD3GT,606.2388235817233
ID_9TSTSM29ITZV,1373.8180924400408
ID_L9B0F5XY5C0Q,785.9804725322283
ID_CB1C6HBQXD06,472.73464897554595
ID_HKJ98YOILTWN,1624.1923138811437
ID_5TPFAMIJT35T,732.836617777164
ID_17C2BIFXGXAB,416.9435051730123
ID_ZY0FDD05Q344,290.2025788500204
ID_XXKL2UKB6T7P,869.7902662852064
ID_RMQ5T81PW81J,638.5119878268491
ID_I1KFYFIUMBBQ,573.7705195844034
ID_1C1WGJ4TLP0X,249.74602494163506
ID_E5OL8AHYNIRQ,524.3507093184309
ID_XKJ6NPCU23KQ,395.2040930206301
ID_H2LK19RTKLBN,328.9194794064018
ID_8SXD7K2XR4Y2,355.50531781189727
ID_R6PS7QO3TIP3,784.7318342743727
ID_7Z26WTZTG1EE,262.0563092768974
ID_NVW1KES21JE6,599.0999382900866
ID_KZQ5Q7QITN1J,638.5119878268491
ID_0GK554F5HSPQ,2818.7965784427975
ID_CA5E6O3YBPYR,274.7840668748568
ID_NTRTGR2IP7JQ,568.8644371661816
ID_062VNY633NVW,642.6769738309132
ID_465NN80WHNMI,317.5618054853094
ID_T52DNN3DYVA2,324.97819498354164
ID_CM0W1BO8Z7YV,412.2716421546021
ID_YV087R41HIW6,676.5486475925558
ID_VT6TAOGORN0T,1128.937706127272
ID_030L0XB0GEPB,261.16632558512555
ID_YECW50OR7NEH,309.707492355345
ID_5W7NWNYH7DA2,248.99266481124965
ID_I2AKJ4TGA3JS,354.39275437453705
ID_LMSXY4W2OCHC,449.7889954476747
ID_W1EWJ1KHVFWL,766.5953394595371
ID_3ABZTY079K5J,2149.695322613166
ID_4PEE9P8ISN4T,1402.64068296477
ID_DZD2PTXBQ36C,198.6810079695544
ID_VRDCKGL60J4S,1482.700451634068
ID_W300Q133BITD,178.52161030347648
ID_BGPCJWWGLRAD,1518.1631491639605
ID_2VD5AHGUA8FZ,250.64617630205856
ID_N2YHCFW8BCW1,313.7667015426573
ID_KD26RV3Q4Z8G,409.6262518130905
ID_B4L9RE7NMY7S,910.6598526484484
ID_BN9X6GP81HB7,125.5043813121179
ID_Y6GNK64VJEAR,414.3555812599613
ID_PE586K2WC823,147.98554776061903
ID_WL15S18OVHW9,1328.8648549507304
ID_5R6L97XFBM4P,587.4178560499971
ID_55YCU1CHAZYU,1486.6732437082426
ID_WNGH3FP6KNWH,2032.8119879385824
ID_9JR09YWTJIPX,754.128249162286
ID_870NP4IDB2WF,375.09869325555417
ID_X6ZCELIES4N3,720.9392216629082
ID_S0Z4WELW3RKE,823.6349128246678
ID_I1M86V2XW3NU,687.9912582204659
ID_PR25E8LGMX5C,514.304625758695
ID_5RGXU5KZER2O,1010.0041220783278
ID_N3OWXZ0A4PQ2,583.1843513706729
ID_BUYPSV8J9VX4,1203.1314420471135
ID_ZLJBGWFNKT3F,422.51045209359955
ID_E3U792EGWSOZ,141.48439775168498
ID_KQE4T2DIGF73,314.21947168738944
ID_FIOW6R8A6TD9,2298.300004085089
ID_6NHV395NXUMO,745.0413771895476
ID_DLLQTLGA5BZ7,164.6980105331599
ID_12090DS3ONFO,314.20853479561526
ID_84WRYZXSNB5W,268.4997637487924
ID_5IHINMMQ33HN,714.5501015570404
ID_Q3TSBO3V5MV0,756.1180024665612
ID_ADC7FBDIRB67,379.7178493353834
ID_YFVLB2MLINSA,799.0671969346257
ID_0M2B2IU08JHG,506.26250978110966
ID_V9K16K3JJ64W,160.25143798903937
ID_T0APDRNZ2PUP,809.4078793637265
ID_UD6Y4DW52N30,371.82170503316246
ID_CPN4N1LLQUYZ,255.26898544267516
ID_NBZ50NSHWKX4,1353.8150547472453
ID_JOBTZIGNUJYW,199.23582943659773
ID_QIXJYAUTNLGR,574.163331686598
ID_AX9K1UFBM90G,174.2878502212989
ID_FDDURNIJQYRF,624.9980234370863
ID_LVNQ4RR7Z5M9,635.4645436094885
ID_UYQMXTUWGEX3,386.9977754722072
ID_GXYT79NRDUCC,348.6769185315792
ID_9GC9RL0156TI,393.27929326630516
ID_65R1QHRZPXV4,188.79597580839942
ID_61D172EINVHM,270.4555509235144
ID_YTRIQ7CPL06G,271.1424484110513
ID_SWBH0D832EJH,476.2557417397341
ID_JI6G3OYFQJKY,451.7441342139282
ID_D2P1PLCDCW6C,798.262533047576
ID_4HZATY2UQP7J,712.5267042637504
ID_I13HAXROQ8ZI,455.7342122224553
ID_EBWZ4DITBMRT,1085.7051446796602
ID_46V1XAD0HNM4,189.82641159417625
ID_7F0Y5BH75MA1,267.61173236815546
ID_8KDNAENIPD6O,260.20744751489707
ID_31557CM50TT0,159.1871955871014
ID_1H73ZV2DGAJS,614.686616857593
ID_MQBQ7Y3DAME9,564.5146498525024
ID_FABZ5F40A430,852.6688062003453
ID_ARH65MSJKMXQ,320.11276107264064
ID_NZAYF5EC84XF,1307.0150339676757
ID_8KTFQU943U8U,619.0161564376149
ID_HOOPMK98RDVW,583.3387878175047
ID_6NKRHFXDAL2W,196.08214197137522
ID_3Y0E2QZSY8BE,375.98270068564364
ID_7RBTQWOKF593,250.0197184264904
ID_G32EHA5H8KCH,99.9488946134924
ID_FP8GAONCAYON,246.85447209101397
ID_Q1YRG5JLSL51,690.9126865885828
ID_LUEHBMKN3WSS,383.1264776617527
ID_8CR2PDGM6RTS,753.7982561673049
ID_UISG39MBLWG7,431.35616875592103
ID_ZFX52PINM9TI,247.59683221405288
ID_AV8EYUEUUBVA,188.51366680016503
ID_LDK0UP6ZOTQS,787.8452770890398
ID_Y71AZZAYF00N,318.87757032813164
ID_IAA19P3EN9DF,337.2202719974947
ID_M8ZJ8397H56M,856.0128121686284
ID_2LVL6QWBY48W,1354.5491660252271
ID_66A871THV43V,596.7531453692623
ID_K9CFTOS3JA2N,322.3871268005434
ID_SN7U1P14V2N3,411.451555026604
ID_68RW49FF7NF2,417.92586434182175
ID_1BYE6Z8W58NR,416.8894169074215
ID_DGIYN4VXFWW3,327.58725376669736
ID_I13X0T9TWG4N,778.9295019967401
ID_7HE2NP9ZDI7E,516.5243919325598
ID_PKX1BWJLKKF1,378.50370589871676
ID_FGCBRPH417HI,229.2295234213202
ID_XZHCQ2UL7EQB,688.9193134562697
ID_3F60G7BTKL3E,377.59870207161396
ID_X8UKDAZNQLE5,171.64822305754802
ID_WF21DZJQ0MEZ,559.3099677888513
ID_2JORBK01S76Z,304.00660204557147
ID_N40FQ79VCRBZ,302.303381090587
ID_GTLFKV861ATM,439.7097929308651
ID_27Y0YW3K0RMP,370.0673109995147
ID_WV5M56G6J46P,321.7479324512973
ID_2A6AX6F5M2R3,229.39726831425673
ID_O1WA343Z0Y3Q,359.8024890093534
ID_5RO8TLZHVZ4U,322.0329314930923
ID_WNL0HEE8FNAX,727.8821264323998
ID_KRAHFXWUE34U,515.434120817041
ID_B0BZ87T7Z4G1,500.0334876777321
ID_EF8RZ2A57MOF,320.9054693642137
ID_CKZAYHVYDNOH,302.8670544709156
ID_24T2915PUUBL,507.9383132303371
ID_9N44D14F4Z9S,1353.2697884002516
ID_4QI2PK16L4W8,318.1023223873623
ID_5GSE1ZV2KZ36,399.90205797788917
ID_30MYYJ3CGU71,203.15317259134673
ID_R0ZZ2K2C4IFQ,276.30510616437573
ID_SRSO7ZIVRHMS,493.1367642550641
ID_ADMXQ913LY99,324.6248207350676
ID_PS7YQR14G3Y3,773.0442834763329
ID_MZEO9V8999MJ,1996.6497867480557
ID_LUGALDGQDU2C,323.67084901537123
ID_6E0LFWNRDDBC,569.6801558701454
ID_BH392O5O9YIJ,315.24059187316584
ID_VP4R17PGR7PT,1243.7359546383043
ID_Z584MTBFZM57,216.3619859715841
ID_FMP63TJMIYD2,261.1771725777401
ID_0VVXHZNBFV7K,549.0015228329313
ID_R3G02LS8GNA9,440.0450177339091
ID_Y3HXNR6C9VPN,436.7543308523117
ID_P2EI5WTDARVB,512.0642060110719
ID_J81U1U9GRXMM,352.8139665035408
ID_RUJ2JWO1H36Q,1274.3576211988143
ID_D7KZIKGDA5TC,375.9003561897727
ID_IXZVPO7I6GFT,724.0286162167947
ID_DYEIPGE8LAWB,2238.504735780073
ID_YFXPGWLIF1JG,575.5306190623668
ID_M06RJHKBWY49,377.23393726963815
ID_9AQXDJAJZEKV,470.1375021114115
ID_W8K9BX9LC95X,849.8712717257391
ID_QI5ZUDAWIO6B,484.313405857026
ID_UAUMCZMYYG50,744.3701621706855
ID_MB0FWEMQZIS3,422.10402985168196
ID_I3VLDTUXI8OU,708.1541356540248
ID_FL43EATDHM0N,411.8257218526768
ID_F8IKOUJWBLAS,406.6817262823969
ID_MY6O19NPIVK6,1322.8238798773941
ID_XIRL5AT0PRFF,424.2055140410342
ID_V770RBDE6Q4Y,580.4863580011641
ID_0PZHH6TLV3CA,289.4613119188674
ID_VWY9TZXSBA2I,876.082343357251
ID_0IMHIJVZNH4F,269.0795459601247
ID_J9R0XLLUEYV5,615.6625547315347
ID_SXO3TLUQS06B,394.78230545781065
ID_IIFWSOZJ87T8,269.71764890695204
ID_003IQ6P16IU6,563.8116915906351
ID_8A4XDDFF9KES,582.4647426316567
ID_ZADQ4EOPXZ5X,619.483953061176
ID_T3BJIT95VAK6,1077.7083425274745
ID_9JBVPAY5SWE5,247.17524576783194
ID_H69MYTOAOWGW,2883.8485274976533
ID_KX131MVNIQYK,162.4696163539808
ID_9TBIA2TY51SN,380.9526758382341
ID_LSJ9Z973V7HY,323.2687337854746
ID_1V7154B52Q1R,748.2527574463736
ID_61T1B66LGY96,998.7697062367237
ID_6OMUQ7RGG9PB,250.07604979223538
ID_UOP0YIGOD0C9,747.2788352669259
ID_FUEPC3I8AGM6,280.2956395720849
ID_9DZ2XHHCILE0,347.0840774628878
ID_K31RQKN5YZGQ,161.8465375197891
ID_5ONQKXWCPAYW,331.84527295368616
ID_WTFWWIHRP8QJ,169.03548263961778
ID_1DB4QAC6FY9E,182.54551480250245
ID_JTN33DQWNP8S,324.50690580673717
ID_URGC9CNXA7X5,365.96456121028444
ID_TLCVMIUVHIDA,716.5066283061757
ID_TUK3UTUY685M,354.66774646149145
ID_C3CXY15NEROI,673.8533320091544
ID_HLKXLS0FWIO3,318.3170682153801
ID_3KYOCLW494ZU,521.7521031703484
ID_ANAMG2154VTI,1075.9008180989708
ID_RZYTYJZGW8V1,436.78284620773695
ID_U0TE2JB46YOT,2263.73312073921
ID_033YEZI2YTMN,322.15613418942405
ID_M5MUL0OYJ521,335.3663072186923
ID_GLNNBNCO2ZJT,321.0530844703645
ID_5D0G39C74311,219.1217390804145
ID_76NPV6TK8935,703.1231903321739
ID_ZBDU7B15DZ06,696.2057786603225
ID_7ZY916L3IR3J,534.9135997416332
ID_NT49YSFTD1RL,188.01166345557635
ID_JO5LMUSPDOE5,498.16753649874835
ID_20WSYTHON01Q,132.9741683801654
ID_29VL60799V4G,616.3050623661353
ID_LWOVH2BGMAXM,829.6673136830483
ID_U40UK9R0U769,885.8204728708506
ID_GLMWDVQ0ZBSS,579.0290824202903
ID_H9WPOE6GENMJ,365.5946458456609
ID_D777FHIP8F1R,772.0150518054501
ID_UE7JO485SVK6,140.31274362801324
ID_KMUR984JCI6C,258.6861178162826
ID_5UB63IBXG3O1,425.84197840574063
ID_IP1S04YTUGT1,1164.1644783580582
ID_UJAKLBHMJ3YD,624.221915719989
ID_W4V2VRY6V3ZG,316.6622309692142
ID_UPWIMZ9NKMFX,581.6538165786401
ID_TVYVXPBGSFUC,251.26876540336815
ID_8WEKEFRVWLHJ,533.9969440698248
ID_9RLCRH7Q0PXK,377.7063871679569
ID_02G01CVY8X2H,359.6186515654016
ID_KE5BLNSCOGKB,902.6184300976204
ID_9JNMULI0HP0P,967.5460473306308
ID_B8OSQ43TMBSR,657.0561525667914
ID_PZWWJKYN923K,752.5288511056411
ID_834BS53CZ6LC,421.0838384812355
ID_5BMWFG250JV4,680.6382288203002
ID_LM22RNI83BJM,536.6981226831805
ID_JQS59EY819HO,254.53051542267403
ID_E43X5ED6NLU1,441.620795183053
ID_8UZSHKU5UT2V,800.7048058538313
ID_DJ50AHYEIPZ0,838.304540614452
ID_R4NIIOESVN7T,1123.2876657474903
ID_YKL207W57L0U,263.0520909253147
ID_12P6RU298F9N,441.9315025435614
ID_IZ6WTP5Z17WN,723.2644525221824
ID_NZMFMBIC4FNF,262.3556159299581
ID_JLTDB0VTB0E7,285.2169694553403
ID_17SQTC2HLKAE,460.8379115867009
ID_I1X7CIDBKXZQ,264.1679704587333
ID_PSSACU4V0O6O,565.7193206026283
ID_V4HUIJ6F76SW,333.8366775921371
ID_8COHYHKML3JP,1157.4373307897854
ID_JN4AX2B2C50G,159.14123888864205
ID_TMJ0OO9Q2WOJ,2049.5964742174647
ID_C95LNL1M8H2N,652.0426066761723
ID_RVPLXJ5UWB6O,267.82415021131357
ID_TV9CCKV6IGN5,1557.8984675222741
ID_K19V3I8YE12K,323.6824411231148
ID_KGXUKFH4Y7YO,548.876250503208
ID_WJSH3NU9GIQB,27.335707220927542
ID_EQZ7H1WA78OS,243.5659488948733
ID_1MKAKRVW5T92,188.21084352864276
ID_PZFWOHDEYNGN,681.2997310499434
ID_725LTZ95U1E1,744.7959138082709
ID_THK0MEQMKDUT,1855.2723659201697
ID_RTQ01NMMKXYA,571.7017654684394
ID_8B19FL2AJ194,168.86709483081535
ID_D6RNJ17OIWWY,760.3862334896546
ID_HUGK2Y59U7KJ,749.4926827709824
ID_KWIMK8AMZF5A,654.411842124263
ID_UURMSVZDKKSF,761.4975592986332
ID_2R9G9PQSADOM,281.72459365011053
ID_BI9UDH99U450,295.6930733247956
ID_7ODW5MXTDNCG,682.5076563690442
ID_HWJ9WKS3IB5J,323.8205140169929
ID_JGO7PWMYOMUB,563.7063396797025
ID_MCQSOIZ5BXGC,118.01763694070561
ID_J0X3K8DOSPYN,525.9793024522818
ID_VGQJ4WYJJBAT,395.9257308851119
ID_FHRVJDWVEWZK,712.0539739165922
ID_YFDZZ7FAT8H7,649.5625592615869
ID_ZW6ZATUAC5CC,461.86991295342614
ID_W0BWKL5E7PYH,1027.7415398838125
ID_9DJGFL3PX533,506.2832856090595
ID_NYXDVDMQO20V,726.6979970434427
ID_J9R96PPZPO32,1102.2434760883073
ID_03SHDKQD95XF,195.83874561682418
ID_9UYFG0NC9QTM,674.3108609795758
ID_PR26C0RSQ89H,568.6821803433494
ID_KOOC7HGDZA0H,891.8070642643559
ID_218WMH65G8WU,665.3469566933642
ID_PRAU2EMQM87U,373.362220082469
ID_D6ZOJRHT0A7H,408.6068991555478
ID_CITJ0RJ9ZAOC,746.4072966065198
ID_TP5RXW7QXP2O,2473.895501043959
ID_AZNDXJTYSGDF,280.89013415662833
ID_78WJNL0RRA6U,687.714396938016
ID_TM6VWF7REIS6,1584.6125834085383
ID_X3TVNO4XNHN5,747.1877600723682
ID_3TDSR1D7HQ8T,611.7264661497477
ID_82ZSQZQGLY1Y,400.3518116255058
ID_8OKP01595X94,303.83232671316637
ID_2OKINRRT0XL1,2114.9325308276493
ID_DA98EJU0NT76,603.9259612112335
ID_V17R17KYCDG3,545.5645811514844
ID_OM42UEJQR618,247.54611437352634
ID_646D2KBLNLC2,270.7172299270511
ID_9RU7QWS0WIDP,762.7813455828542
ID_PFFCHUW5O67L,554.3335302644299
ID_ZSV9TC0UW5CK,393.6022751643036
ID_MSYLCULH22KD,493.67900086785176
ID_6ZA9ROTCTCTY,398.6884543058945
ID_L0J7MCL12NR4,317.8212919913282
ID_SCDUXWEDL6C6,741.6816306955712
ID_7QHVYN5YJYAP,187.70811340745723
ID_AUT5E4W1IF34,1327.312455930487
ID_7JO0TQWT9W8K,422.6157704443626
ID_3UUBOUNG1CH8,190.45946119809474
ID_4Z5JFK9VF762,280.0661388972076
ID_3Z9LB1PGHP96,741.0591902495541
ID_D0X7IDGN74GR,384.113666430878
ID_BBY6G4GET31C,1565.4684296744103
ID_PT5LBK4XRS89,485.90932167019326
ID_Z6A67N4N3KEJ,78.09076403713568
ID_Y6D7U7R1ULMA,293.5067188325214
ID_WQOUU960NDO4,174.87483920345122
ID_XC7PSRE6WWFP,278.618296837361
ID_VF7NABSVT35U,625.555165777102
ID_25MZL6HIS26M,1086.5005972868705
ID_D86BC6U7FA2J,576.2476559220548
ID_F4KMTFROJWL2,396.83762875883684
ID_QK4YHF5UETBQ,366.4852311992042
ID_XPAHSEI49TYN,1291.7154722131709
ID_69F6K475WX7V,177.51555148601597
ID_9WS9F7Z1CE3M,315.6768572470107
ID_XJC8VVXC9TBX,520.0707668973816
ID_CD5QDTLLZUPT,264.58257210360284
ID_O80J4RH6LVDS,972.6090963859558
ID_KWSKN3HTLPK2,183.96492020372088
ID_5SKHT6NDFHJR,147.75021295640335
ID_KPQYKBZGK6Q4,377.0671466306375
ID_866ACQHJ1632,384.38498891649886
ID_WX844ME5IT0M,192.8981137477004
ID_AWNJ1KEP1QK1,1198.5055916869683
ID_16ZJ7XNWB9ES,912.6211071705784
ID_2NKYXQYFQQRX,375.06674984863946
ID_DDQYDSPF4BXY,523.6738879469033
ID_1KBQ8Z8QZOL3,848.3329150563638
ID_GJO67I9XF6AK,571.4715558253137
ID_PCOF5INSVXM2,390.20438402234765
ID_W5GMROHJ01RZ,269.80189523258855
ID_WD6GCHMOFFZK,321.7190268399098
ID_GF3NQ1FP4MXO,1258.9999382581498
ID_FBQI3IPLIAAZ,358.59971787759406
ID_BKRCXGDJI2ZU,380.9689961049676
ID_WC5O6CA49JCT,282.6164937446998
ID_TC771F4NXFD3,601.3234214514684
ID_HQAI0KUSI7FX,848.0568268292548
ID_E22MKA5X1C38,364.32021866640696
ID_P4TXP8UNLQ5F,25.447760462649438
ID_7VFK2TR4EHCU,464.2248840894825
ID_XIMWJDO2J9S2,139.89080486631659
ID_1SFZQ86IVMCZ,994.1899659819786
ID_XNSVNT862EIR,1357.210514786277
ID_KEULJBL0QMMA,393.23772250664445
ID_GEAJ29CHENIM,750.689656157908
ID_XDHNQQ1BMP4K,464.02411563048327
ID_ZG8Y74HTDSKI,138.31738070449404
ID_VUYOGM0KIABM,1405.9017978861255
ID_U4XH4UTLQ5EO,322.02184375647397
ID_M1TT1PZJYQX3,389.33756119575094
ID_DO1SCI0NAS39,625.0027453962274
ID_PP2CV6NRSO3K,477.70032219470113
ID_6F4A688829M0,1227.4216437111404
ID_67C7XJW5Z9AP,396.1514047264644
ID_G9GXUSA0IV0D,210.86409439404125
ID_0G0WQUKBXG47,385.9470247235064
ID_6EWF22XJX21H,898.4838186372075
ID_UIL7S6F6IKE8,380.79147562147534
ID_O55OOUDQOKBE,1799.1052639376296
ID_OKZW0FT04KAU,98.05950134396876
ID_5QCE458KP8MH,400.4868345501486
ID_K1MX59GNDLA3,1130.4501406987597
ID_XEAANBI4M6MP,784.366799413908
ID_7K7V374NL5QU,258.6405570050109
ID_Q73O4J7PYNLD,1199.118369271299
ID_8X79S7L9FWUS,369.49348323755964
ID_M97TRZBEVI0V,311.52149130231
ID_U9TU5QRVSIKV,1052.8643411191856
ID_PQPZ0AVV5HTH,795.6484737555272
ID_1L6LU32N1HFC,178.55868158524544
ID_UBZ21YSSVE0A,767.4079119466344
ID_TFXFZIX00RA7,1400.889186394584
ID_32CMCT5XS364,379.8505062418531
ID_E95XC4DYH26Y,23.333324269463084
ID_S8ENYM45UWSC,2032.8465872817876
ID_PU514SH6TUVR,174.5377419411356
ID_RVEWUGCXQCNS,386.83311865095845
ID_BG6I25RU4JV3,771.0239407219791
ID_RNDBVA4NU0LW,371.91807164063965
ID_H1GVVG7EF7WE,408.920051943406
ID_4VG5G0IN38WK,174.65436615146686
ID_LI1DHO8DO7WH,256.1548189134004
ID_K9IUCGCTABHD,519.2991352452402
ID_COWCI2PI2LF9,156.3405035278288
ID_0QE8PUWQKHFZ,727.5263071064146
ID_MT3EUT7AX265,376.83782360966967
ID_T69R1A784TNY,1326.109374227421
ID_N4FRZ8SPSN61,364.2958946160982
ID_DFIMHTLXA82W,741.1572591764015
ID_BI4VNVU7JAXF,2400.3140309189275
ID_6C9EUI1CKTQY,1293.3687895656376
ID_V7R0PZU27LD7,410.72375666210337
ID_NXHSZUCHTMO8,954.0888389642108
ID_PSSPKF9A2USI,836.3001032701538
ID_M9XZ0NNGCXJE,317.2808198949319
ID_3BJCEQIRMQTP,493.87245255139635
ID_EWS2TOD7IJZI,1470.284510702903
ID_4N61JMVTUKQ5,261.6569629133834
ID_B5NBU4COPYXW,360.9835139990712
ID_ZS7CIFJ5G37Q,1613.6954601427256
ID_X4E6NMBKJLQT,465.9781330395275
ID_1OH68E5CL3NC,892.5177188572949
ID_DNSUBE5MRZR8,1057.5018259296878
ID_GHVXO83MCL6I,830.8192155958935
ID_CQ0FBB1L5EY3,397.077019409685
ID_9PEPYSUTV8XP,741.244007060435
ID_CH40371WNU45,322.67317986913685
ID_KREBTUJY9PUQ,378.09888714569064
ID_AH2DHFW5Y7VZ,611.0362155420377
ID_O2YSLD8B37UI,407.57786406849226
ID_CGJLQRDMQGPI,385.1883370167613
ID_ZIH4810LD2X4,386.4071803405914
ID_1GUQ67PJHO6G,187.9809704833398
ID_YO7NKY9DFON2,1402.7562201048909
ID_H8DG3XXT4R3S,386.9187403697671
ID_FD43UJOLYMFB,320.0789526798675
ID_BQ8JTW0GEMB4,549.0498275811042
ID_RA7TSCPF1HBL,504.5029930659801
ID_HMSUJ88077KV,302.93045898440187
ID_2K6CE567GZ7D,419.88364740934077
ID_J0UYQQWYJDJ3,746.1824509571403
ID_42YO171TPVHZ,840.2133899141221
ID_KMFDQQYDBS4X,465.3253707817945
ID_EKKF7GLOX3SD,321.8786293314181
ID_NA6TYX9PY21I,500.2148487313237
ID_PA459A9AES6D,2017.5450810967927
ID_ZHJ35MUIKDGT,626.4703953861483
ID_2KS148FT28VY,929.228839660014
ID_ZP3Y1EOLD1XT,376.8817800389004
ID_M202WZ18JHLM,615.9692790311645
ID_O3CUG423MY9H,3201.39858576365
ID_JK4O5BTLDHTX,280.48023451603655
ID_69E0GNTDT1LF,3378.4146123228843
ID_RN3RLK50ETXN,467.8312515885576
ID_PJ3QBFDFCBUV,308.72655878856943
ID_WRU2ZQEZZA2A,1317.7297138060765
ID_261VC80CL904,297.186617803494
ID_3PR5200O44QG,1346.2849929803747
ID_V315713I7M9M,476.61189176274047
ID_WCBVJ74XU15K,498.4502401600971
ID_ZXT4WUZLCMVH,376.1733281954904
ID_GDU9BX84VUVE,2050.967377210896
ID_5JB3YMBM4T6O,280.46758392621507
ID_KBAPVR46VC22,735.5595514362209
ID_4IXICKTIPPLU,1059.8707122414548
ID_AM94QK241VPE,2080.4037437431552
ID_W12HOWGGSMS8,174.97917102723991
ID_Q1G32KADTS51,362.5826371688028
ID_V3JIA4P4668B,895.154055977315
ID_Y86K83ZPC3T4,399.03112775040074
ID_K6M588093ONJ,392.47801365744147
ID_8QKXNKEAI8U8,196.82253975129754
ID_X7PUGW9NI1FI,324.250239814846
ID_VTIQSDY0X1FD,404.92692031155804
ID_4VC1K7FA4J17,294.3308498924142
ID_3GCDF7RV12BF,807.6587672449534
ID_PSLVQKNWEZ0N,394.20851405286896
ID_IGCX54TFOFX9,327.1769676393552
ID_1SZ0EPKMQJ3L,371.7942175942778
ID_RRLAI5EB891O,1469.730261372923
ID_ATRY9VIAPNBP,392.8442340260506
ID_5LIP4CV5CHJ0,475.9834581730235
